india_date,india_open,close_30,high_30,low_30,vol_30,ret_30,dir_30,close_60,high_60,low_60,vol_60,ret_60,dir_60,prev_close,gap_pct,gap_dir,SP500_ret,SP500_dir,NASDAQ_ret,NASDAQ_dir,DOW_ret,DOW_dir,NIKKEI_ret,NIKKEI_dir,HANGSENG_ret,HANGSENG_dir,SHANGHAI_ret,SHANGHAI_dir,KOSPI_ret,KOSPI_dir,FTSE_ret,FTSE_dir,DAX_ret,DAX_dir,CAC_ret,CAC_dir,ASX200_ret,ASX200_dir,SGX_NIFTY_ret,SGX_NIFTY_dir,global_ref_date,composite,sentiment
2023-09-22,19744.85,19736.65,19792.15,19721.95,0.0,-0.00041529816635715595,-1.0,19684.2,19792.15,19665.45,0.0,-0.0030716870475084807,-1.0,19742.349609375,0.00012665111673491945,0.0,-0.01640093410321941,-1.0,-0.01820083525776428,-1.0,-0.010756317580001507,-1.0,-0.013709876216098094,-1.0,-0.012870099865388007,-1.0,-0.007677871809542269,-1.0,-0.01749006528086894,-1.0,-0.006867842300512739,-1.0,-0.013289503419109505,-1.0,-0.015945094061607934,-1.0,-0.013694751308720332,-1.0,-0.022993756662098352,-1.0,2023-09-21,0.08654749557498771,Bullish
2023-09-25,19678.2,19685.9,19713.65,19635.5,0.0,0.0003912959518655531,1.0,19619.0,19713.65,19618.25,0.0,-0.0030084052403167327,-1.0,19674.25,0.0002007700420600901,0.0,-0.002295598477193961,-1.0,-0.0009203657299904355,-1.0,-0.00312828621967276,-1.0,-0.005176966901723867,-1.0,0.022771437136943407,1.0,0.015473447231821869,1.0,-0.0027197493291392094,-1.0,0.0006902045451120387,1.0,-0.0009356821966707285,-1.0,-0.004031117497978021,-1.0,0.0005094844131081633,1.0,0.0070137157107232895,1.0,2023-09-22,0.056767293608687666,Bullish
2023-09-26,19682.8,19680.35,19698.55,19649.8,0.0,-0.0001244741601804991,-1.0,19692.15,19699.35,19649.8,0.0,0.0004750340398724868,1.0,19674.55078125,0.00041928371538021807,0.0,0.0040230650909416354,1.0,0.00450435966933882,1.0,0.0012672024923565672,1.0,0.008524334549284251,1.0,-0.018173118045335723,-1.0,-0.005371210545296101,-1.0,-0.0049319108757653884,-1.0,-0.007795507893781806,-1.0,-0.009757470890261022,-1.0,-0.008481763342322424,-1.0,0.001089321458416892,1.0,0.0058814425011608495,1.0,2023-09-25,-0.021936543962919015,Neutral
2023-09-27,19637.05,19609.05,19649.55,19596.5,0.0,-0.0014258760862756882,-1.0,19562.25,19649.55,19558.7,0.0,-0.003809126116193587,-1.0,19664.69921875,-0.0014060331379814651,0.0,-0.014734533990868215,-1.0,-0.01565103968908521,-1.0,-0.011409456335867763,-1.0,-0.011125572895551827,-1.0,-0.014799728909039578,-1.0,-0.004279738959118262,-1.0,-0.013138298127302384,-1.0,0.00022300568107302965,1.0,-0.009712129566227357,-1.0,-0.006998975853248823,-1.0,-0.00541225248180599,-1.0,-0.018156639482997394,-1.0,2023-09-26,0.07585098765193388,Bullish
2023-09-28,19761.8,19686.95,19766.65,19686.15,0.0,-0.0037876104403444296,-1.0,19732.2,19766.65,19673.25,0.0,-0.0014978392656538647,-1.0,19716.44921875,0.002300149522200553,1.0,0.00022931406074522265,1.0,0.0022382218257912534,1.0,-0.0020407990162707446,-1.0,0.0017592300801205774,1.0,0.00829962653693328,1.0,0.0016255722280240636,1.0,0.0008526688027992169,1.0,-0.004261903716065052,-1.0,-0.002518369754060501,-1.0,-0.0003152352499135036,-1.0,-0.001122501549509991,-1.0,0.007365616674502418,1.0,2023-09-27,-0.024483689511813133,Neutral
2023-09-29,19581.2,19579.95,19600.25,19551.05,0.0,-6.383674136416563e-05,-1.0,19596.75,19608.35,19551.05,0.0,0.0007941290625701833,1.0,19523.55078125,0.0029528039953349984,1.0,0.005893173970516585,1.0,0.008281670323690316,1.0,0.00345959403968088,1.0,-0.015426368342577157,-1.0,-0.013561300157464373,-1.0,0.0010166908582520673,1.0,0.0008526688027992169,1.0,0.0011457233850651338,1.0,0.006968960195458118,1.0,0.006285564908880215,1.0,-0.0007823279451514287,-1.0,-0.0035780958307405353,-1.0,2023-09-28,-0.059948913150177544,Bearish
2023-10-03,19622.4,19525.65,19623.2,19498.1,0.0,-0.0049305895303326805,-1.0,19488.65,19623.2,19479.65,0.0,-0.006816189660795825,-1.0,19638.30078125,-0.0008096821322331556,0.0,7.936755559079245e-05,1.0,0.006690905179622897,1.0,-0.002212890770722953,-1.0,-0.003067971929056168,-1.0,0.025132684226436997,1.0,0.0010166908582520673,1.0,,,-0.012802132082062823,-1.0,-0.009057900877248337,-1.0,-0.009376221334419288,-1.0,-0.00218481714530383,-1.0,-0.00659340659340657,-1.0,2023-10-02,0.02587724235723731,Neutral
2023-10-04,19446.3,19394.2,19457.8,19375.4,0.0,-0.002679172901785869,-1.0,19392.95,19457.8,19375.4,0.0,-0.002743452481963075,-1.0,19528.75,-0.004221980413492964,-1.0,-0.013744071674259506,-1.0,-0.018658258553729046,-1.0,-0.012890501134603327,-1.0,-0.016433985019056907,-1.0,-0.026864041701385233,-1.0,,,,,-0.0053923068351572345,-1.0,-0.010624894680078212,-1.0,-0.010060659349890533,-1.0,-0.012768055860062133,-1.0,-0.02702275600505688,-1.0,2023-10-03,0.08758374976831496,Bullish
2023-10-05,19521.85,19543.75,19546.35,19508.65,0.0,0.001121819909486112,1.0,19525.05,19547.65,19508.65,0.0,0.00016391889088384183,1.0,19436.099609375,0.0044119135190908805,1.0,0.008109754957160709,1.0,0.013518162893201069,1.0,0.003853415396546378,1.0,-0.02276265996407989,-1.0,-0.007811386266092013,-1.0,,,-0.024088616269088647,-1.0,-0.007724049396789501,-1.0,0.0009751247066225321,1.0,-4.5708438224267844e-05,-1.0,-0.007661910271550498,-1.0,-0.0016241676140977823,-1.0,2023-10-04,-0.019998029891376775,Neutral
2023-10-06,19621.2,19592.2,19624.0,19590.6,0.0,-0.0014779931910382648,-1.0,19603.45,19624.0,19589.4,0.0,-0.0009046337634803172,-1.0,19545.75,0.003860174206669006,1.0,-0.001304030159777203,-1.0,-0.0012223991812109203,-1.0,-0.00030125578266659847,-1.0,0.017967067063012987,1.0,0.0010484685272031946,1.0,,,-0.0008687086868636174,-1.0,0.005261382799325531,1.0,-0.0019669107827170462,-1.0,0.00021724713337412105,1.0,0.005123189992580324,1.0,0.010411582885960557,1.0,2023-10-05,0.035442271458385285,Bullish
2023-10-09,19539.45,19550.05,19553.25,19480.5,0.0,0.0005424922400578595,1.0,19574.7,19587.7,19480.5,0.0,0.0018040425907586957,1.0,19653.5,-0.005803037626885759,-1.0,0.011814893014644445,1.0,0.015999431488532334,1.0,0.00869600087750233,1.0,-0.002596573450729389,-1.0,0.015807679604279867,1.0,,,0.002134249710466385,1.0,0.005784083426994657,1.0,0.010587092131528753,1.0,0.00884505445557826,1.0,0.004144133320698851,1.0,0.009821284817259635,1.0,2023-10-06,-0.07903260719342375,Bearish
2023-10-10,19565.6,19595.2,19607.35,19565.45,0.0,0.0015128593040848318,1.0,19617.7,19619.2,19565.45,0.0,0.002662836815635717,1.0,19512.349609375,0.002729060912244705,1.0,0.00630385429964031,1.0,0.00393857881941817,1.0,0.0058989703402811955,1.0,-0.002596573450729389,-1.0,0.0017968636034537688,1.0,-0.004357205278973986,-1.0,0.002134249710466385,1.0,-0.0003202175316199263,-1.0,-0.006675030733649945,-1.0,-0.005488552018865223,-1.0,0.002300767816661997,1.0,-0.0023915816326530726,-1.0,2023-10-09,0.002670301319894938,Neutral
2023-10-11,19767.0,19809.0,19822.7,19756.95,0.0,0.002124753376840188,1.0,19810.4,19832.0,19756.95,0.0,0.0021955784894016014,1.0,19689.849609375,0.00391828237165743,1.0,0.005207990781392224,1.0,0.0058289980012835585,1.0,0.004006955882916996,1.0,0.02425769904616293,1.0,0.008410498980422343,1.0,-0.0070011863624993564,-1.0,-0.0025531721669164176,-1.0,0.01815221116022614,1.0,0.019527169806570654,1.0,0.020085777109835945,1.0,0.010100126304994017,1.0,0.018219594054658783,1.0,2023-10-10,-0.0711032540079792,Bearish
2023-10-12,19822.7,19813.35,19843.3,19798.9,0.0,-0.0004716814561085111,-1.0,19794.95,19843.3,19772.65,0.0,-0.0013999102039580884,-1.0,19811.349609375,0.000572923644718761,0.0,0.00429300817103373,1.0,0.007140086063511575,1.0,0.0019434401716007521,1.0,0.005984290974720752,1.0,0.012927971985137177,1.0,0.0012083819360197978,1.0,0.019770412829307027,1.0,-0.0010749842823395417,-1.0,0.002365882462888269,1.0,-0.004358885752117625,-1.0,0.006789166267717972,1.0,0.0053366818395856885,1.0,2023-10-11,-0.062040853883195454,Bearish
2023-10-13,19654.55,19708.4,19736.6,19635.3,0.0,0.002739823603186142,1.0,19692.55,19736.6,19635.3,0.0,0.0019333945574943206,1.0,19794.0,-0.007045064160856862,-1.0,-0.00624643434611849,-1.0,-0.006256366393108337,-1.0,-0.005139214057885311,-1.0,0.01747687504743456,1.0,0.01928739769291732,1.0,0.009400856558080317,1.0,0.012138374782074246,1.0,0.0032545675442914312,1.0,-0.002262578919275726,-1.0,-0.0037413252347632264,-1.0,0.000366810238145554,1.0,0.00843091334894619,1.0,2023-10-12,0.0338081636601152,Bullish
2023-10-16,19737.25,19715.3,19743.4,19691.85,0.0,-0.001112110349719476,-1.0,19749.3,19754.5,19691.85,0.0,0.0006105207159051678,1.0,19751.05078125,-0.0006987365585177529,0.0,-0.005018858888767519,-1.0,-0.012301941561011387,-1.0,0.0011640532189056696,1.0,-0.0054984394671576675,-1.0,-0.023289659287613396,-1.0,-0.006371110927118284,-1.0,-0.009545114307944469,-1.0,-0.0059124775253807105,-1.0,-0.015453461870864715,-1.0,-0.014216282154383086,-1.0,-0.005640953321111253,-1.0,-0.01192135005418793,-1.0,2023-10-13,0.06019789513186106,Bullish
2023-10-17,19843.2,19827.0,19849.75,19809.75,0.0,-0.0008164005805515606,-1.0,19821.35,19849.75,19809.75,0.0,-0.0011011328817933691,-1.0,19731.75,0.0056482572503706325,1.0,0.01059436938392988,1.0,0.011989799114342059,1.0,0.009333154206567107,1.0,-0.02032928382312671,-1.0,-0.009716806757885443,-1.0,-0.0046265046219983175,-1.0,-0.00810614697839751,-1.0,0.004079162008743031,1.0,0.0033799451358549337,1.0,0.00266439307355415,1.0,-0.003474684441923115,-1.0,0.0023503603885928204,1.0,2023-10-16,-0.07704087005142754,Bearish
2023-10-18,19820.45,19816.25,19824.45,19774.8,0.0,-0.00021190235337748272,-1.0,19832.7,19840.95,19774.8,0.0,0.0006180485306842175,1.0,19811.5,0.0004517578174293076,0.0,-9.824505308242415e-05,-1.0,-0.002522886057275797,-1.0,0.00038574526421819577,1.0,0.01204268652869378,1.0,0.007538421747714574,1.0,0.0031514642418655203,1.0,0.009822485361272948,1.0,0.005844900412216525,1.0,0.0008990815128357976,1.0,0.0010695030993059795,1.0,0.004212637537358566,1.0,0.004846021572612269,1.0,2023-10-17,-0.031011638905017836,Neutral
2023-10-19,19545.2,19542.6,19573.05,19512.35,0.0,-0.00013302498823251655,-1.0,19575.4,19594.95,19512.35,0.0,0.0015451364017764323,1.0,19671.099609375,-0.006400232415832875,-1.0,-0.013399820506516447,-1.0,-0.01621503244204303,-1.0,-0.009782156348589366,-1.0,6.120224122119211e-05,1.0,-0.002296715916021541,-1.0,-0.008039578097129851,-1.0,0.0009878081020509022,1.0,-0.011361292616934748,-1.0,-0.010279534203784135,-1.0,-0.009062969851827085,-1.0,0.0030470089287908397,1.0,-0.014779091474797723,-1.0,2023-10-18,0.07704087005142754,Bullish
2023-10-20,19542.15,19561.95,19593.8,19518.7,0.0,0.001013194556381937,1.0,19570.6,19593.8,19518.7,0.0,0.00145582753177092,1.0,19624.69921875,-0.004206394086851973,-1.0,-0.008482848196321058,-1.0,-0.009622745399077814,-1.0,-0.007453012557059102,-1.0,-0.019088261884699143,-1.0,-0.024623060782791195,-1.0,-0.017431170399336726,-1.0,-0.019004323467974538,-1.0,-0.011663152345809169,-1.0,-0.0032911548982906824,-1.0,-0.0064054234482433525,-1.0,-0.013563919785718137,-1.0,-0.010105795041844279,-1.0,2023-10-19,0.08654749557498771,Bullish
2023-10-23,19521.6,19539.0,19556.85,19514.6,0.0,0.0008913203835751914,1.0,19484.85,19556.85,19481.55,0.0,-0.001882530120481928,-1.0,19542.650390625,-0.00107715126680564,0.0,-0.012585283719027562,-1.0,-0.01534713783548236,-1.0,-0.008585896609176413,-1.0,-0.005448819345834743,-1.0,-0.007155443354048163,-1.0,-0.007430977352724466,-1.0,-0.016888835169912575,-1.0,-0.012987519480465393,-1.0,-0.01640126036620304,-1.0,-0.015192064658215099,-1.0,-0.011587587546142641,-1.0,-0.008294783857074495,-1.0,2023-10-20,0.08654749557498771,Bullish
2023-10-25,19286.45,19326.25,19336.3,19259.55,0.0,0.002063624980232198,1.0,19315.3,19347.3,19259.55,0.0,0.0014958688612989194,1.0,19281.75,0.00024375380865329795,0.0,0.007265792222727274,1.0,0.009336069859430474,1.0,0.0062231660653857546,1.0,0.0020257980048854485,1.0,-0.01051713173973412,-1.0,0.0078089854789333835,1.0,0.011238763360034154,1.0,0.0020204467944375804,1.0,0.005352489918637238,1.0,0.006303171336536462,1.0,0.0018701954245063934,1.0,0.009033715115341234,1.0,2023-10-24,-0.08654749557498771,Bearish
2023-10-26,19027.25,18932.05,19041.7,18925.75,0.0,-0.0050033504578959505,-1.0,18914.2,19041.7,18908.2,0.0,-0.005941478668751358,-1.0,19122.150390625,-0.004962851388906905,-1.0,-0.014339628627712542,-1.0,-0.02425064995187376,-1.0,-0.00318179937679397,-1.0,0.006682376417441072,1.0,0.005520443722935031,1.0,0.004007137022575158,1.0,-0.008533670010735572,-1.0,0.0033289049250744274,1.0,0.000822534059886415,1.0,0.003107196068619311,1.0,-0.00037919434340305536,-1.0,-0.008633093525179825,-1.0,2023-10-25,0.029865897148363574,Bullish
2023-10-27,18928.75,18992.1,19003.2,18926.65,0.0,0.0033467608796142662,1.0,18992.15,19029.95,18926.65,0.0,0.0033494023641287172,1.0,18857.25,0.0037916451232284667,1.0,-0.011832519778109618,-1.0,-0.01759656099899698,-1.0,-0.007616825336240196,-1.0,-0.02136687994946218,-1.0,-0.0023833723398259954,-1.0,0.0047695073317775005,1.0,-0.027120285831646607,-1.0,-0.008051968305018642,-1.0,-0.010819764882889937,-1.0,-0.0037757917049232592,-1.0,-0.006127540550717847,-1.0,-0.013062409288824406,-1.0,2023-10-26,0.08654749557498771,Bullish
2023-10-30,19053.4,18946.5,19083.7,18940.95,0.0,-0.005610547198925202,-1.0,19010.9,19083.7,18940.0,0.0,-0.0022305730210880996,-1.0,19047.25,0.000322881255824408,0.0,-0.004800280229768528,-1.0,0.0037631692898962843,1.0,-0.011185565309043577,-1.0,0.012741421094093708,1.0,0.020776134316659922,1.0,0.009866771219420034,1.0,0.0016223795352929837,1.0,-0.008606898013247877,-1.0,-0.00296242623683296,-1.0,-0.013584064743535684,-1.0,0.0021431965818949905,1.0,0.0008169934640522847,1.0,2023-10-27,0.02102403252593168,Neutral
2023-10-31,19232.95,19164.9,19233.7,19110.55,0.0,-0.0035381987682596414,-1.0,19103.35,19233.7,19094.15,0.0,-0.006738435861373434,-1.0,19140.900390625,0.004809053257499089,1.0,0.012010022325859904,1.0,0.011585113500682365,1.0,0.01577449453259061,1.0,-0.009509920911887626,-1.0,0.0004384748797450211,1.0,0.0012489439433864824,1.0,0.0033611066642211807,1.0,0.004951119638921142,1.0,0.0019833233022437113,1.0,0.0043691363718081355,1.0,-0.007909886005719957,-1.0,0.0,,2023-10-30,-0.08468556931589644,Bearish
2023-11-01,19064.05,19078.35,19096.05,19032.6,0.0,0.0007501029424492316,1.0,19044.1,19096.05,19019.65,0.0,-0.0010464722868435998,-1.0,19079.599609375,-0.0008149861471600395,0.0,0.006474957307233353,1.0,0.004828950306144497,1.0,0.003762953725906737,1.0,0.005273768703182302,1.0,-0.016883421737924453,-1.0,-0.0009207127730859188,-1.0,-0.014091907946449322,-1.0,-0.0007778621485401427,-1.0,0.00637376750503349,1.0,0.008876111114648477,1.0,0.0011516917540816962,1.0,0.02448979591836742,1.0,2023-10-31,-0.060406746084925377,Bearish
2023-11-02,19120.0,19165.05,19175.25,19106.65,0.0,0.0023561715481171166,1.0,19124.6,19175.25,19106.65,0.0,0.0002405857740585013,1.0,18989.150390625,0.006890756388953602,1.0,0.010505999486313922,1.0,0.016358692885156012,1.0,0.0067076481985832714,1.0,0.024070916144078636,1.0,-0.0006253431169456203,-1.0,0.0014263778897758428,1.0,0.010346870908308992,1.0,0.0028271721702701758,1.0,0.007625057135178137,1.0,0.0068228825361509315,1.0,0.008494640334462566,1.0,0.015936254980079667,1.0,2023-11-01,-0.08654749557498771,Bearish
2023-11-03,19241.0,19250.2,19265.55,19233.9,0.0,0.0004781456265267256,1.0,19264.9,19271.7,19230.65,0.0,0.0012421391819552755,1.0,19133.25,0.005631557628735317,1.0,0.01885855702012762,1.0,0.017817344295621318,1.0,0.016964903292819633,1.0,0.011019685050319694,1.0,0.007531996796294571,1.0,-0.004522180172812917,-1.0,0.018057342643990504,1.0,0.014177938962847803,1.0,0.014764196120938378,1.0,0.018472074920837578,1.0,0.008978897149684917,1.0,0.014274509803921642,1.0,2023-11-02,-0.08654749557498771,Bearish
2023-11-06,19345.85,19339.5,19357.35,19309.7,0.0,-0.0003282357714961372,-1.0,19354.85,19357.35,19309.7,0.0,0.0004652160540891199,1.0,19230.599609375,0.005993073173278148,1.0,0.009393730253031363,1.0,0.013847390311102048,1.0,0.006567619445158934,1.0,0.011019685050319694,1.0,0.025160444349631605,1.0,0.007108409367861723,1.0,0.01076341350071175,1.0,-0.0038675625713422424,-1.0,0.0030145006340989156,1.0,-0.0018680810962821148,-1.0,0.011377305937630533,1.0,0.012991030003093096,1.0,2023-11-03,-0.062040853883195454,Bearish
2023-11-07,19404.05,19366.25,19410.0,19348.7,0.0,-0.0019480469283473952,-1.0,19366.2,19410.0,19347.4,0.0,-0.001950623709998611,-1.0,19411.75,-0.0003966669671719823,0.0,0.0017529924220356374,1.0,0.0030048343837911773,1.0,0.0010140259444764155,1.0,0.023743112383502796,1.0,0.01712345239052193,1.0,0.00911073324478373,1.0,0.05659239143152339,1.0,1.3428606222554151e-05,1.0,-0.003507761965699463,-1.0,-0.004791772902625002,-1.0,0.002751383808700103,1.0,-0.004274809160305315,-1.0,2023-11-06,-0.01554109498472285,Neutral
2023-11-08,19449.6,19425.35,19455.7,19403.85,0.0,-0.001246812273774268,-1.0,19427.2,19455.7,19403.85,0.0,-0.0011516946363934384,-1.0,19406.69921875,0.002210617105280298,1.0,0.0028401189192852616,1.0,0.008956435098135707,1.0,0.0016641958448950778,1.0,-0.013350059372742473,-1.0,-0.01649893998126295,-1.0,-0.00037302677179529287,-1.0,-0.02334193325312295,-1.0,-0.00105149840827079,-1.0,0.0011013448213856858,1.0,-0.003920880911666091,-1.0,-0.002901049671421574,-1.0,-0.003526525605642483,-1.0,2023-11-07,-0.019998029891376775,Neutral
2023-11-09,19457.4,19427.45,19463.9,19409.15,0.0,-0.0015392601272523937,-1.0,19447.65,19463.9,19402.7,0.0,-0.0005010946991889975,-1.0,19443.5,0.000714891866176432,0.0,0.0010049156221052513,1.0,0.0007734540102011245,1.0,-0.0011809358410425075,-1.0,-0.0032641432286730776,-1.0,-0.00575542144783725,-1.0,-0.0016017468607502083,-1.0,-0.00914083868273785,-1.0,-0.001120081604251033,-1.0,0.00507898047621258,1.0,0.0068606638938666364,1.0,0.00262283820374698,1.0,-0.004769964609939947,-1.0,2023-11-08,0.005993941208023755,Neutral
2023-11-10,19351.85,19352.0,19366.0,19329.45,0.0,7.751196914065333e-06,1.0,19349.1,19366.0,19329.45,0.0,-0.00014210527675648582,-1.0,19395.30078125,-0.0022402736487596307,-1.0,-0.008083839306732843,-1.0,-0.00944733231172945,-1.0,-0.0064589113544074594,-1.0,0.014921758978770017,1.0,-0.0032542335497337538,-1.0,0.0002968201610555887,1.0,0.0022546727699972458,1.0,0.007295621083679871,1.0,0.008072466305143022,1.0,0.011301988899039106,1.0,0.002787546140638364,1.0,0.006029684601113194,1.0,2023-11-09,-0.004662038461891162,Neutral
2023-11-13,19486.75,19444.85,19494.4,19440.9,0.0,-0.0021501789677602196,-1.0,19469.45,19494.4,19440.9,0.0,-0.0008877827241586859,-1.0,19425.349609375,0.003160838381789903,1.0,0.015616441094852496,1.0,0.020460834618605483,1.0,0.0115413912576241,1.0,-0.0024000017230044746,-1.0,-0.01759032677580752,-1.0,-0.00468646389147942,-1.0,-0.0071774170834456585,-1.0,-0.012755354314815448,-1.0,-0.007695820387009666,-1.0,-0.009646246191169383,-1.0,-0.005474048507936646,-1.0,0.011372368218841356,1.0,2023-11-10,-0.02787416000636735,Neutral
2023-11-15,19651.4,19623.8,19653.35,19579.65,0.0,-0.0014044800879327774,-1.0,19630.5,19653.35,19579.65,0.0,-0.0010635374578911148,-1.0,19443.55078125,0.010689879697819222,1.0,0.019075017703661823,1.0,0.02372500082634854,1.0,0.01426495322504584,1.0,0.003400949532642139,1.0,-0.0016843341679536605,-1.0,0.003130479631567651,1.0,0.012268275582657084,1.0,0.001979611045159091,1.0,0.01755814190290006,1.0,0.013915518758432555,1.0,0.008332430384012657,1.0,0.013113754193351701,1.0,2023-11-14,-0.08654749557498771,Bearish
2023-11-16,19674.7,19696.6,19700.3,19627.0,0.0,0.0011131046470847239,1.0,19713.75,19720.4,19627.0,0.0,0.0019847824871535155,1.0,19675.44921875,-3.8078863748904585e-05,0.0,0.0015970120755575135,1.0,0.0006711867436635099,1.0,0.004694875700028245,1.0,0.025194864899802383,1.0,0.03921056153274782,1.0,0.005485768389834389,1.0,0.02195414440563037,1.0,0.006236126919393792,1.0,0.008565169337056533,1.0,0.0033301910069214458,1.0,0.014157835252836204,1.0,0.005418422636965792,1.0,2023-11-15,-0.08654749557498771,Bearish
2023-11-17,19674.75,19779.25,19780.2,19667.45,0.0,0.005311376256369204,1.0,19778.7,19806.0,19667.45,0.0,0.005283421644493614,1.0,19765.19921875,-0.004576185534431473,-1.0,0.0011904273935798848,1.0,0.0006969788535535759,1.0,-0.001307247913817644,-1.0,-0.0028427779699973232,-1.0,-0.013616886304552267,-1.0,-0.007129877076180735,-1.0,0.000607241738174169,1.0,-0.010137694283850363,-1.0,0.002440945829147001,1.0,-0.0057159765533754125,-1.0,-0.006684586140079607,-1.0,0.00044910179640722525,1.0,2023-11-16,-0.041628869483517114,Neutral
2023-11-20,19731.15,19717.2,19752.6,19707.25,0.0,-0.0007070038999247751,-1.0,19714.8,19752.6,19701.4,0.0,-0.0008286389794817931,-1.0,19731.80078125,-3.298134099432754e-05,0.0,0.0012820490603360213,1.0,0.0008368161463585544,1.0,5.1866524182875295e-05,1.0,0.004810528046668816,1.0,-0.021232247773482982,-1.0,0.0011288676841760825,1.0,-0.007366763854689928,-1.0,0.012589367789434647,1.0,0.008396343593441546,1.0,0.009138755482214433,1.0,-0.0012750765222315774,-1.0,0.003740834954361727,1.0,2023-11-17,-0.0845557584329915,Bearish
2023-11-21,19770.9,19788.35,19790.05,19754.05,0.0,0.000882610300997784,1.0,19766.95,19790.05,19754.05,0.0,-0.0001997885781628923,-1.0,19694.0,0.003904742561186222,1.0,0.007390278097329839,1.0,0.011259780156814392,1.0,0.005830433876741203,1.0,-0.0058706803394491525,-1.0,0.018556052702694448,1.0,0.004566890741525276,1.0,0.008644189999986063,1.0,-0.0010527167822926842,-1.0,-0.0011200388682565121,-1.0,0.0017998591702166333,1.0,0.0012767044180608256,1.0,-0.004472271914132353,-1.0,2023-11-20,-0.011139832448843482,Neutral
2023-11-22,19784.0,19805.1,19812.7,19767.15,0.0,0.0010665183987059515,1.0,19816.05,19823.4,19767.15,0.0,0.0016199959563283095,1.0,19783.400390625,3.030871150361715e-05,0.0,-0.0020209310950652926,-1.0,-0.005918976898016903,-1.0,-0.0017851534883058795,-1.0,-0.0010150531112852468,-1.0,-0.0024850665299110952,-1.0,-0.00012579732308704017,-1.0,0.007715145744958685,1.0,-0.001920909040518004,-1.0,-5.029797404176861e-05,-1.0,-0.0024120531100420006,-1.0,0.002805209855306634,1.0,-0.005390835579514808,-1.0,2023-11-21,0.0845557584329915,Bullish
2023-11-23,19828.45,19867.6,19875.15,19827.9,0.0,0.001974435722408853,1.0,19836.55,19875.15,19825.2,0.0,0.00040850394256729825,1.0,19811.849609375,0.0008379021117314254,0.0,0.00406112922094648,1.0,0.004639434748342275,1.0,0.005265066848113786,1.0,0.002928796790128585,1.0,3.997906550745611e-05,1.0,-0.007927820017007425,-1.0,0.000509886527636727,1.0,-0.0016706762897621408,-1.0,0.003603026947988308,1.0,0.004326717013215076,1.0,-0.0006781798813672024,-1.0,0.017012947907256937,1.0,2023-11-22,-0.08930349207694617,Bearish
2023-11-24,19809.6,19813.7,19832.85,19809.1,0.0,0.00020697035780642634,1.0,19803.3,19832.85,19786.6,0.0,-0.00031802762297064417,-1.0,19802.0,0.00038379961620031033,0.0,0.00406112922094648,1.0,0.004639434748342275,1.0,0.005265066848113786,1.0,0.002928796790128585,1.0,0.009937649468095833,1.0,0.005994482390631495,1.0,0.001297929620974081,1.0,0.0018876896253094966,1.0,0.002312982320090917,1.0,0.0023689347157611618,1.0,-0.006248721639024568,-1.0,-0.001184307920059191,-1.0,2023-11-22,-0.0674638015317415,Bearish
2023-11-28,19844.65,19824.1,19848.05,19806.3,0.0,-0.0010355435847950408,-1.0,19811.15,19848.05,19806.3,0.0,-0.0016881124131692923,-1.0,19794.69921875,0.0025234422962429714,1.0,-0.001954157460090089,-1.0,-0.0006897889174645178,-1.0,-0.0016015668202155053,-1.0,-0.00528941457244636,-1.0,-0.0019567488648754017,-1.0,-0.003049016198932164,-1.0,-0.00038851201365586174,-1.0,-0.003672444550456122,-1.0,-0.003937749501985999,-1.0,-0.003744730562183607,-1.0,-0.007555918149502183,-1.0,-0.00637037037037036,-1.0,2023-11-27,0.08654749557498771,Bullish
2023-11-29,19976.55,20005.95,20008.15,19956.3,0.0,0.0014717255982640374,1.0,20014.2,20015.7,19956.3,0.0,0.0018847098222666806,1.0,19889.69921875,0.004366621148706217,1.0,0.0009801185306033133,1.0,0.0028607666948001764,1.0,0.0023635301515647633,1.0,-0.0011744090933085705,-1.0,-0.009752886240697034,-1.0,0.002259490637786188,1.0,0.010458194856441727,1.0,-0.0007371962223405859,-1.0,0.0016471999893818978,1.0,-0.0021141521173376754,-1.0,0.0039498679475815646,1.0,-0.007156701953183187,-1.0,2023-11-28,-0.021989767033373,Neutral
2023-11-30,20108.5,20122.6,20136.15,20090.45,0.0,0.0007011960116367976,1.0,20047.35,20136.15,20015.85,0.0,-0.0030410025611060723,-1.0,20096.599609375,0.0005921594128515406,0.0,-0.0009462486392383118,-1.0,-0.001629318209511399,-1.0,0.0003795186961763619,1.0,-0.002609280883311027,-1.0,-0.020784732570126918,-1.0,-0.0055496986517890035,-1.0,-0.0007732500968862244,-1.0,-0.004252091759042509,-1.0,0.010866245241502925,1.0,0.002415164167991035,1.0,0.002865151216700834,1.0,-0.00045051809581020397,-1.0,2023-11-29,0.035180197434866965,Bullish
2023-12-01,20194.1,20219.65,20238.45,20183.7,0.0,0.0012652210299049184,1.0,20258.65,20263.75,20183.7,0.0,0.0031964781792703273,1.0,20133.150390625,0.0030273259868649136,1.0,0.0037840728581564065,1.0,-0.002263248582567323,-1.0,0.014689882943991872,1.0,0.004971963247892841,1.0,0.002909440810165531,1.0,0.002642922299167072,1.0,0.006143312435775039,1.0,0.004081606343032229,1.0,0.0030296998781897955,1.0,0.005934509964877321,1.0,0.00739129837300645,1.0,0.007962740384615419,1.0,2023-11-30,-0.06306685651775037,Bearish
