date,win,exit_reason,entry_prem,exit_prem,dte,Gap Up,Gap Up Strong,Gap Down,Prev India UP,Prev India DOWN,US UP,US DOWN,SGX UP,SGX DOWN,DAX UP,VIX Rising,VIX Falling,VIX Spike
2024-10-15,True,Target Hit,74.7,119.52,2,True,False,False,True,False,True,False,True,False,True,False,True,False
2024-10-16,False,Stop Loss,56.0,50.4,1,False,False,True,False,True,False,True,False,True,False,True,False,False
2024-10-17,False,Stop Loss,38.2,34.38,0,True,False,False,False,True,True,False,True,False,False,False,True,False
2024-10-18,False,Stop Loss,146.3,131.67,6,False,False,True,False,True,False,True,True,False,True,False,True,False
2024-10-22,False,Stop Loss,91.6,82.44,2,False,False,False,False,True,False,True,False,True,False,False,False,False
2024-10-23,False,Stop Loss,84.8,76.32,1,False,False,True,False,True,False,True,False,True,False,False,True,False
2024-10-25,False,Stop Loss,133.65,120.29,6,False,False,False,False,True,True,False,False,True,True,False,True,False
2024-10-29,False,Stop Loss,95.9,86.31,2,False,False,False,True,False,True,False,False,True,True,False,True,False
2024-10-30,False,Stop Loss,76.9,69.21,1,False,False,True,True,False,True,False,True,False,False,False,True,False
2024-10-31,False,Stop Loss,41.4,37.26,0,False,False,False,False,True,False,True,False,True,False,True,False,True
2024-11-05,False,Stop Loss,167.3,150.57,2,False,False,True,False,True,False,True,True,False,False,False,False,False
2024-11-06,False,Stop Loss,102.4,92.16,1,True,False,False,True,False,True,False,True,False,True,False,True,False
2024-11-07,False,Stop Loss,59.3,53.37,0,False,False,False,True,False,True,False,True,False,False,False,True,False
2024-11-08,False,Stop Loss,155.9,140.31,6,False,False,False,False,True,True,False,True,False,True,False,True,False
2024-11-12,False,Stop Loss,90.95,81.86,2,True,False,False,False,True,True,False,True,False,True,False,False,False
2024-11-13,True,Target Hit,82.4,131.84,1,False,False,True,False,True,False,True,False,True,False,False,True,False
2024-11-14,False,Stop Loss,63.45,57.11,0,False,False,False,False,True,True,False,True,False,False,False,True,False
2024-11-19,False,Stop Loss,89.4,80.46,2,True,False,False,False,True,True,False,True,False,False,False,True,False
2024-11-21,False,Stop Loss,68.3,61.47,0,False,False,False,True,False,True,False,True,False,False,True,False,False
2024-11-22,False,Stop Loss,147.65,132.89,6,True,False,False,False,True,True,False,True,False,True,False,True,False
2024-11-26,True,Target Hit,105.7,169.12,2,True,True,False,True,False,True,False,False,True,True,False,True,False
2024-11-27,False,Stop Loss,76.15,68.54,1,False,False,False,False,True,True,False,False,True,False,False,True,False
2024-11-28,False,Stop Loss,41.65,37.48,0,False,False,False,True,False,False,True,False,True,False,False,False,False
2024-11-29,False,Stop Loss,139.6,125.64,6,False,False,False,False,True,False,False,False,True,True,False,False,False
2024-12-03,False,Stop Loss,129.19,116.27,2,True,False,False,True,False,True,False,True,False,True,False,True,False
2024-12-04,False,Stop Loss,115.0,103.5,1,False,False,False,True,False,True,False,True,False,True,False,True,False
2024-12-05,True,Target Hit,94.9,151.84,0,True,False,False,True,False,True,False,True,False,True,False,False,False
2024-12-10,False,Stop Loss,123.35,111.02,2,False,False,False,False,True,False,True,True,False,False,True,False,True
2024-12-11,False,Stop Loss,71.5,64.35,1,False,False,False,False,True,False,True,False,True,False,False,True,False
2024-12-12,True,Target Hit,21.4,34.24,0,False,False,True,True,False,True,False,True,False,True,False,True,False
2024-12-13,True,Target Hit,140.19,224.3,6,False,False,True,False,True,False,True,False,True,True,False,False,False
2024-12-17,True,Target Hit,128.94,206.3,2,False,False,True,False,True,True,False,True,False,False,True,False,True
2024-12-18,False,Stop Loss,88.6,79.74,1,False,False,True,False,True,False,True,False,True,False,True,False,True
2024-12-19,False,Stop Loss,51.8,46.62,0,False,False,True,False,True,False,True,False,True,False,True,False,True
2024-12-27,False,Stop Loss,144.19,129.77,6,True,False,False,True,False,False,True,True,False,False,True,False,False
2024-12-31,False,Stop Loss,103.25,92.92,2,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-01-01,False,Stop Loss,100.7,90.63,1,False,False,False,False,True,False,True,False,True,False,False,True,False
2025-01-02,False,Stop Loss,83.9,75.51,0,True,False,False,True,False,False,True,False,True,False,False,True,False
2025-01-03,False,11:15 exit,164.4,185.7,6,False,False,False,True,False,False,True,False,True,True,True,False,False
2025-01-07,False,Stop Loss,131.94,118.75,2,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-01-08,False,Stop Loss,81.25,73.12,1,True,False,False,True,False,False,True,False,True,True,True,False,True
2025-01-09,False,Stop Loss,29.1,26.19,0,False,False,False,False,True,True,False,False,True,False,False,True,False
2025-01-10,True,Target Hit,141.9,227.04,6,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-01-14,False,Stop Loss,79.25,71.33,2,True,False,False,False,True,True,False,False,True,False,False,True,False
2025-01-15,False,Stop Loss,62.5,56.25,1,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-16,False,Stop Loss,27.15,24.43,0,True,True,False,True,False,True,False,True,False,True,False,True,False
2025-01-17,False,Stop Loss,144.3,129.87,6,False,False,False,True,False,False,True,False,True,True,False,False,False
2025-01-21,True,Target Hit,107.15,171.44,2,True,False,False,True,False,False,False,True,False,True,False,False,False
2025-01-22,False,Stop Loss,84.9,76.41,1,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-01-23,False,Stop Loss,22.85,20.57,0,False,False,False,True,False,True,False,True,False,True,False,False,False
2025-01-24,False,Stop Loss,171.7,154.53,6,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-28,False,11:15 exit,111.05,116.4,2,True,True,False,False,True,False,True,False,True,False,True,False,True
2025-01-29,False,Stop Loss,99.95,89.95,1,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-01-30,False,Stop Loss,104.2,93.78,0,False,False,False,True,False,False,True,False,True,True,False,False,False
2025-01-31,False,Stop Loss,261.35,235.22,6,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-02-04,True,Target Hit,75.75,121.2,2,True,True,False,False,True,False,True,True,False,False,True,False,True
2025-02-05,False,Stop Loss,74.15,66.74,1,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-02-06,True,Target Hit,47.95,76.72,0,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-02-11,False,Stop Loss,108.65,97.79,2,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-02-12,True,Target Hit,66.5,106.4,1,False,False,False,False,True,True,False,True,False,True,False,False,False
2025-02-13,False,Stop Loss,61.9,55.71,0,False,False,False,False,True,False,True,True,False,True,False,True,False
2025-02-14,True,Target Hit,140.94,225.5,6,True,False,False,False,True,True,False,False,True,True,False,True,False
2025-02-18,False,Stop Loss,133.55,120.2,2,False,False,False,True,False,False,False,True,False,True,False,False,False
2025-02-19,False,Stop Loss,80.5,72.45,1,False,False,True,False,True,True,False,False,True,True,True,False,False
2025-02-20,False,Stop Loss,39.7,35.73,0,False,False,True,False,True,True,False,False,True,False,False,True,False
2025-02-21,True,Target Hit,125.15,200.24,6,False,False,True,False,True,False,True,False,True,False,False,False,False
2025-02-25,False,Stop Loss,50.85,45.77,2,False,False,True,False,True,False,True,False,True,True,True,False,False
2025-02-27,False,Stop Loss,13.35,12.02,0,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-02-28,False,11:15 exit,81.7,113.0,6,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-03-04,False,Stop Loss,88.95,80.06,2,False,False,True,False,True,False,True,False,True,True,True,False,True
2025-03-05,False,Stop Loss,63.65,57.28,1,False,False,False,False,True,False,True,True,False,False,True,False,False
2025-03-06,False,Stop Loss,40.95,36.86,0,True,True,False,True,False,True,False,True,False,True,False,True,False
2025-03-07,False,Stop Loss,118.3,106.47,6,False,False,True,True,False,False,True,False,True,True,True,False,True
2025-03-11,False,Stop Loss,102.0,91.8,2,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-03-12,False,Stop Loss,64.85,58.36,1,True,False,False,True,False,False,True,False,True,False,False,True,False
2025-03-13,False,Stop Loss,31.8,28.62,0,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-03-18,False,Stop Loss,82.05,73.84,2,True,True,False,True,False,True,False,True,False,True,False,True,False
2025-03-19,False,Stop Loss,63.55,57.2,1,True,False,False,True,False,False,True,False,True,True,True,False,True
2025-03-20,False,Stop Loss,36.29,32.66,0,True,True,False,True,False,True,False,False,True,False,False,True,False
2025-03-21,False,Stop Loss,99.05,89.14,6,False,False,False,True,False,False,True,False,True,False,False,True,False
2025-03-25,False,Stop Loss,130.0,117.0,2,True,False,False,True,False,True,False,True,False,False,False,True,False
2025-03-26,False,Stop Loss,65.75,59.18,1,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-03-27,False,Stop Loss,44.9,40.41,0,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-03-28,False,Stop Loss,109.95,98.95,6,False,False,False,True,False,False,True,False,True,False,False,False,False
2025-04-01,False,Stop Loss,90.75,81.67,2,False,False,True,False,True,True,False,True,False,False,False,False,False
2025-04-02,False,Stop Loss,82.3,74.07,1,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-04-03,False,Stop Loss,43.4,39.06,0,False,False,True,True,False,True,False,False,True,False,False,True,False
2025-04-11,False,Stop Loss,187.75,168.97,6,True,True,False,False,True,False,True,False,True,True,True,False,True
2025-04-15,False,Stop Loss,120.15,108.14,2,True,True,False,True,False,True,False,True,False,True,False,True,False
2025-04-16,False,Stop Loss,48.75,43.88,1,False,False,False,True,False,False,True,False,True,True,False,True,False
2025-04-17,False,Stop Loss,27.4,24.66,0,False,False,True,True,False,False,True,True,False,True,True,False,True
2025-04-22,False,Stop Loss,92.2,82.98,2,True,False,False,True,False,False,True,False,True,False,True,False,True
2025-04-23,True,Target Hit,64.95,103.92,1,True,True,False,True,False,True,False,True,False,True,False,True,False
2025-04-24,False,Stop Loss,14.6,13.14,0,False,False,True,True,False,True,False,True,False,True,False,True,False
2025-05-02,False,Stop Loss,154.4,138.96,6,False,False,False,False,True,True,False,True,False,False,False,True,False
2025-05-06,False,Stop Loss,74.65,67.19,2,True,False,False,True,False,False,True,True,False,True,True,False,False
2025-05-07,False,Stop Loss,75.7,68.13,1,False,False,True,False,True,False,True,True,False,False,True,False,False
2025-05-08,True,Target Hit,14.8,23.68,0,False,False,False,True,False,True,False,True,False,False,False,True,False
2025-05-09,False,Stop Loss,248.8,223.92,6,False,False,True,False,True,True,False,True,False,True,False,True,False
2025-05-13,False,Stop Loss,177.05,159.35,2,False,False,True,True,False,True,False,True,False,True,False,True,False
2025-05-14,False,Stop Loss,114.8,103.32,1,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-05-15,False,Stop Loss,51.1,45.99,0,False,False,False,True,False,True,False,False,True,False,False,False,False
2025-05-16,False,Stop Loss,169.0,152.1,6,False,False,False,True,False,True,False,False,True,True,False,True,False
2025-05-20,False,Stop Loss,107.05,96.34,2,True,False,False,False,True,True,False,True,False,True,True,False,True
2025-05-21,False,Stop Loss,82.95,74.66,1,True,False,False,False,True,False,True,True,False,True,False,True,False
2025-05-22,False,Stop Loss,85.3,76.77,0,False,False,True,True,False,False,True,False,True,True,True,False,True
2025-05-23,False,Stop Loss,151.44,136.3,6,False,False,False,False,True,False,True,True,False,False,False,True,False
2025-05-27,False,Stop Loss,188.25,169.43,2,False,False,True,True,False,False,False,False,True,True,False,False,False
2025-05-28,False,Stop Loss,157.3,141.57,1,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-05-29,False,Stop Loss,36.2,32.58,0,True,False,False,False,True,False,True,True,False,False,False,False,False
2025-05-30,False,11:15 exit,166.25,210.55,6,False,False,False,True,False,True,False,False,True,False,False,True,False
2025-06-03,False,Stop Loss,169.35,152.41,2,True,False,False,False,True,True,False,True,False,False,False,True,False
2025-06-04,False,Stop Loss,90.4,81.36,1,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-06-05,False,Stop Loss,27.1,24.39,0,True,False,False,True,False,True,False,False,True,True,False,True,False
2025-06-10,False,Stop Loss,92.8,83.52,2,True,False,False,True,False,True,False,True,False,False,False,False,False
2025-06-11,False,Stop Loss,56.0,50.4,1,False,False,False,True,False,True,False,True,False,False,False,True,False
2025-06-12,False,Stop Loss,29.75,26.78,0,False,False,False,True,False,False,True,False,True,False,False,False,False
2025-06-13,False,Stop Loss,185.65,167.09,6,False,False,True,False,True,True,False,False,True,False,True,False,False
2025-06-17,False,Stop Loss,114.45,103.01,2,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-06-18,False,Stop Loss,88.55,79.69,1,False,False,True,False,True,False,True,False,True,False,True,False,True
2025-06-19,False,Stop Loss,29.7,26.73,0,False,False,False,False,True,False,True,False,True,False,False,True,False
2025-06-20,False,Stop Loss,136.0,122.4,6,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-24,True,Target Hit,94.25,150.8,2,True,True,False,False,True,True,False,True,False,False,False,True,False
2025-06-25,False,Stop Loss,62.05,55.84,1,True,False,False,True,False,True,False,True,False,True,False,True,False
2025-06-26,False,Stop Loss,44.5,40.05,0,False,False,False,True,False,False,True,True,False,False,False,True,False
2025-06-27,False,Stop Loss,137.8,124.02,6,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-07-01,False,Stop Loss,97.0,87.3,2,False,False,False,False,True,True,False,False,True,False,False,False,False
2025-07-02,True,Target Hit,56.4,90.24,1,True,False,False,True,False,False,True,False,True,False,False,False,False
2025-07-03,False,Stop Loss,31.0,27.9,0,True,False,False,False,True,True,False,True,False,True,False,True,False
2025-07-04,False,Stop Loss,112.3,101.07,6,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-07-08,False,11:15 exit,85.25,86.45,2,False,False,False,True,False,False,True,False,True,True,True,False,True
2025-07-09,False,Stop Loss,50.75,45.68,1,False,False,False,True,False,False,True,True,False,True,False,True,False
2025-07-10,False,Stop Loss,23.75,21.38,0,False,False,False,False,True,True,False,False,True,True,False,True,False
2025-07-11,False,Stop Loss,98.5,88.65,6,False,False,True,False,True,True,False,True,False,False,False,True,False
2025-07-15,False,Stop Loss,61.8,55.62,2,False,False,False,False,True,True,False,True,False,False,True,False,False
2025-07-16,False,Stop Loss,47.0,42.3,1,False,False,False,True,False,False,True,True,False,False,False,False,False
2025-07-17,False,Stop Loss,15.55,14.0,0,False,False,False,True,False,True,False,False,True,False,False,True,False
2025-07-18,True,Target Hit,99.7,159.52,6,False,False,False,False,True,True,False,True,False,True,False,True,False
2025-07-22,True,Target Hit,61.1,97.76,2,True,False,False,True,False,True,False,True,False,True,False,False,False
2025-07-23,False,Stop Loss,32.9,29.61,1,True,False,False,False,True,True,False,True,False,False,False,True,False
2025-07-24,False,Stop Loss,15.7,14.13,0,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-07-25,False,Stop Loss,103.1,92.79,6,False,False,True,False,True,True,False,False,True,True,False,False,False
2025-07-29,False,Stop Loss,65.35,58.81,2,False,False,True,False,True,True,False,False,True,False,False,False,False
2025-07-30,False,Stop Loss,58.15,52.34,1,True,False,False,True,False,False,True,True,False,True,True,False,True
2025-07-31,False,Stop Loss,36.4,32.76,0,False,False,True,True,False,False,True,True,False,True,False,True,False
2025-08-01,False,Stop Loss,120.9,108.81,6,False,False,False,False,True,False,True,False,True,False,True,False,True
2025-08-05,False,11:15 exit,90.3,113.3,2,False,False,False,True,False,True,False,True,False,True,False,True,False
2025-08-07,False,Stop Loss,24.3,21.87,0,False,False,True,False,True,True,False,False,True,True,False,True,False
2025-08-08,True,Target Hit,94.9,151.84,6,False,False,True,True,False,False,True,True,False,True,False,True,False
2025-08-12,False,Stop Loss,65.2,58.68,2,False,False,False,True,False,False,True,True,False,False,True,False,True
2025-08-13,False,Stop Loss,47.05,42.34,1,True,False,False,False,True,True,False,True,False,False,False,True,False
2025-08-14,False,Stop Loss,34.6,31.14,0,False,False,False,True,False,True,False,False,True,True,False,True,False
