india_date,india_open,ret_30,ret_60,dir_30,dir_60,gap_pct,gap_dir,prev_india_ret,SP500_ret,SP500_dir,SP500_level,NASDAQ_ret,NASDAQ_dir,NASDAQ_level,DOW_ret,DOW_dir,DOW_level,NIKKEI_ret,NIKKEI_dir,NIKKEI_level,DAX_ret,DAX_dir,DAX_level,HANGSENG_ret,HANGSENG_dir,HANGSENG_level,FTSE_ret,FTSE_dir,FTSE_level,SGX_ret,SGX_dir,SGX_level,VIX_US_ret,VIX_US_dir,VIX_US_level,VIX_EU_ret,VIX_EU_dir,VIX_EU_level,VIX_US_spike,VIX_EU_spike,VIX_INDIA_level,VIX_INDIA_ret,VIX_INDIA_spike,composite,sentiment
2023-11-03,19241.0,0.0004781456265267256,0.0012421391819552755,1.0,1.0,0.005631557628735317,1.0,0.007588523257266999,0.01885855702012762,1.0,4317.77978515625,0.017817344295621318,1.0,13294.1904296875,0.016964903292819633,1.0,33839.078125,0.011019685050319694,1.0,31949.890625,0.014764196120938378,1.0,15143.599609375,0.007531996796294571,1.0,17230.58984375,0.014177938962847803,1.0,7446.5,0.014274509803921642,1.0,32330.0,-0.07172501076628712,-1.0,15.65999984741211,,,,0.0,0.0,11.079999923706056,-0.08049794619709894,0.0,-0.019241095328500258,Bearish
2023-11-06,19345.85,-0.0003282357714961372,0.0004652160540891199,-1.0,1.0,0.005993073173278148,1.0,0.005087980838331285,0.009393730253031363,1.0,4358.33984375,0.013847390311102048,1.0,13478.2802734375,0.006567619445158934,1.0,34061.3203125,,,,0.0030145006340989156,1.0,15189.25,0.025160444349631605,1.0,17664.119140625,-0.0038675625713422424,-1.0,7417.7001953125,0.012991030003093096,1.0,32750.0,-0.047892720773170416,-1.0,14.90999984741211,,,,0.0,0.0,10.880000114440918,-0.01805052442619892,0.0,-0.018729175623969304,Bearish
2023-11-07,19404.05,-0.0019480469283473952,-0.001950623709998611,-1.0,-1.0,-0.0003966669671719823,0.0,0.00941990339899168,0.0017529924220356374,1.0,4365.97998046875,0.0030048343837911773,1.0,13518.7802734375,0.0010140259444764155,1.0,34095.859375,0.023743112383502796,1.0,32708.48046875,-0.003507761965699463,-1.0,15135.9697265625,0.01712345239052193,1.0,17966.58984375,1.3428606222554151e-05,1.0,7417.7998046875,-0.004274809160305315,-1.0,32610.0,-0.0013413483765277734,-1.0,14.890000343322754,,,,0.0,0.0,11.109999656677246,0.021139663586129176,0.0,-0.0031415691176171503,Neutral
2023-11-08,19449.6,-0.001246812273774268,-0.0011516946363934384,-1.0,-1.0,0.002210617105280298,1.0,-0.000260191958478706,0.0028401189192852616,1.0,4378.3798828125,0.008956435098135707,1.0,13639.8603515625,0.0016641958448950778,1.0,34152.6015625,-0.013350059372742473,-1.0,32271.8203125,0.0011013448213856858,1.0,15152.6396484375,-0.01649893998126295,-1.0,17670.16015625,-0.00105149840827079,-1.0,7410.0,-0.003526525605642483,-1.0,32495.0,-0.005372728130387805,-1.0,14.8100004196167,,,,0.0,0.0,11.1899995803833,0.007200713427382821,0.0,-0.009836764959478102,Neutral
2023-11-09,19457.4,-0.0015392601272523937,-0.0005010946991889975,-1.0,-1.0,0.000714891866176432,0.0,0.0018962926582819506,0.0010049156221052513,1.0,4382.77978515625,0.0007734540102011245,1.0,13650.41015625,-0.0011809358410425075,-1.0,34112.26953125,-0.0032641432286730776,-1.0,32166.48046875,0.00507898047621258,1.0,15229.599609375,-0.00575542144783725,-1.0,17568.4609375,-0.001120081604251033,-1.0,7401.7001953125,-0.004769964609939947,-1.0,32340.0,-0.02430794059092134,-1.0,14.449999809265137,,,,0.0,0.0,11.039999961853027,-0.013404792149700473,0.0,-0.0032651213161791876,Neutral
2023-11-10,19351.85,7.751196914065333e-06,-0.00014210527675648582,1.0,-1.0,-0.0022402736487596307,-1.0,-0.002478937369815082,-0.008083839306732843,-1.0,4347.35009765625,-0.00944733231172945,-1.0,13521.4501953125,-0.0064589113544074594,-1.0,33891.94140625,0.014921758978770017,1.0,32646.4609375,0.008072466305143022,1.0,15352.5400390625,-0.0032542335497337538,-1.0,17511.2890625,0.007295621083679871,1.0,7455.7001953125,0.006029684601113194,1.0,32535.0,0.058131499216304006,1.0,15.289999961853027,,,,1.0,0.0,10.979999542236328,-0.005434820636233795,0.0,0.0034650510298227044,Neutral
2023-11-13,19486.75,-0.0021501789677602196,-0.0008877827241586859,-1.0,-1.0,0.003160838381789903,1.0,0.001549283945833313,0.015616441094852496,1.0,4415.240234375,0.020460834618605483,1.0,13798.1103515625,0.0115413912576241,1.0,34283.1015625,-0.0024000017230044746,-1.0,32568.109375,-0.007695820387009666,-1.0,15234.3896484375,-0.01759032677580752,-1.0,17203.259765625,-0.012755354314815448,-1.0,7360.60009765625,0.011372368218841356,1.0,32905.0,-0.07325048321473948,-1.0,14.170000076293945,,,,0.0,0.0,11.109999656677246,0.011839719477296118,0.0,-0.012091912224154178,Bearish
2023-11-15,19651.4,-0.0014044800879327774,-0.0010635374578911148,-1.0,-1.0,0.010689879697819222,1.0,0.0009369804014345284,0.019075017703661823,1.0,4495.7001953125,0.02372500082634854,1.0,14094.3798828125,0.01426495322504584,1.0,34827.69921875,0.003400949532642139,1.0,32695.9296875,0.01755814190290006,1.0,15614.4296875,-0.0016843341679536605,-1.0,17396.859375,0.001979611045159091,1.0,7440.5,0.013113754193351701,1.0,33220.0,-0.04065043171853533,-1.0,14.15999984741211,,,,0.0,0.0,,,,-0.02022711760074795,Bearish
2023-11-16,19674.7,0.0011131046470847239,0.0019847824871535155,1.0,1.0,-3.8078863748904585e-05,0.0,0.011926753508604282,0.0015970120755575135,1.0,4502.8798828125,0.0006711867436635099,1.0,14103.83984375,0.004694875700028245,1.0,34991.2109375,0.025194864899802383,1.0,33519.69921875,0.008565169337056533,1.0,15748.169921875,0.03921056153274782,1.0,18079.0,0.006236126919393792,1.0,7486.89990234375,0.005418422636965792,1.0,33400.0,0.0014124617216946245,1.0,14.180000305175781,,,,0.0,0.0,11.140000343322754,-0.004468207232840138,0.0,-0.018382465499523017,Bearish
2023-11-17,19674.75,0.005311376256369204,0.005283421644493614,1.0,1.0,-0.004576185534431473,-1.0,0.004561522280999375,0.0011904273935798848,1.0,4508.240234375,0.0006969788535535759,1.0,14113.669921875,-0.001307247913817644,-1.0,34945.46875,-0.0028427779699973232,-1.0,33424.41015625,0.002440945829147001,1.0,15786.6103515625,-0.013616886304552267,-1.0,17832.8203125,-0.010137694283850363,-1.0,7411.0,0.00044910179640722525,1.0,33415.0,0.009873017393189798,1.0,14.319999694824219,,,,0.0,0.0,11.649999618530272,0.04578090300627391,0.0,-0.011313949009779658,Neutral
2023-11-20,19731.15,-0.0007070038999247751,-0.0008286389794817931,-1.0,-1.0,-3.298134099432754e-05,0.0,-0.0016897597201204206,0.0012820490603360213,1.0,4514.02001953125,0.0008368161463585544,1.0,14125.48046875,5.1866524182875295e-05,1.0,34947.28125,0.004810528046668816,1.0,33585.19921875,0.008396343593441546,1.0,15919.16015625,-0.021232247773482982,-1.0,17454.189453125,0.012589367789434647,1.0,7504.2998046875,0.003740834954361727,1.0,33540.0,-0.03631281530524766,-1.0,13.800000190734863,,,,0.0,0.0,11.829999923706056,0.0154506704780899,0.0,-0.018426782731894836,Bearish
2023-11-21,19770.9,0.000882610300997784,-0.0001997885781628923,1.0,-1.0,0.003904742561186222,1.0,-0.0019157289123818977,0.007390278097329839,1.0,4547.3798828125,0.011259780156814392,1.0,14284.5302734375,0.005830433876741203,1.0,35151.0390625,-0.0058706803394491525,-1.0,33388.03125,-0.0011200388682565121,-1.0,15901.330078125,0.018556052702694448,1.0,17778.0703125,-0.0010527167822926842,-1.0,7496.39990234375,-0.004472271914132353,-1.0,33390.0,-0.028260894053073637,-1.0,13.40999984741211,,,,0.0,0.0,12.149999618530272,0.02704984758139939,0.0,-0.003322687435231677,Neutral
2023-11-22,19784.0,0.0010665183987059515,0.0016199959563283095,1.0,1.0,3.030871150361715e-05,0.0,0.0045394734754240496,-0.0020209310950652926,-1.0,4538.18994140625,-0.005918976898016903,-1.0,14199.98046875,-0.0017851534883058795,-1.0,35088.2890625,-0.0010150531112852468,-1.0,33354.140625,-5.029797404176861e-05,-1.0,15900.5302734375,-0.0024850665299110952,-1.0,17733.890625,-0.001920909040518004,-1.0,7482.0,-0.005390835579514808,-1.0,33210.0,-0.004474233156233853,-1.0,13.350000381469727,,,,0.0,0.0,12.229999542236328,0.006584356067307784,0.0,0.01823585368446434,Bullish
2023-11-23,19828.45,0.001974435722408853,0.00040850394256729825,1.0,1.0,0.0008379021117314254,0.0,0.0014380348265852216,0.00406112922094648,1.0,4556.6201171875,0.004639434748342275,1.0,14265.8603515625,0.005265066848113786,1.0,35273.03125,0.002928796790128585,1.0,33451.828125,0.003603026947988308,1.0,15957.8203125,3.997906550745611e-05,1.0,17734.599609375,-0.0016706762897621408,-1.0,7469.5,0.017012947907256937,1.0,33775.0,-0.03745318245039286,-1.0,12.850000381469727,,,,0.0,0.0,11.869999885559082,-0.029435786602770242,0.0,-0.018589973136475854,Bearish
2023-11-24,19809.6,0.00020697035780642634,-0.00031802762297064417,1.0,-1.0,0.00038379961620031033,0.0,-0.0004971574875239915,,,,,,,,,,,,,0.002312982320090917,1.0,15994.73046875,0.009937649468095833,1.0,17910.83984375,0.0018876896253094966,1.0,7483.60009765625,-0.001184307920059191,-1.0,33735.0,,,,,,,0.0,0.0,11.31999969482422,-0.046335315588670434,0.0,0.0014564328138198374,Neutral
2023-11-28,19844.65,-0.0010355435847950408,-0.0016881124131692923,-1.0,-1.0,0.0025234422962429714,1.0,-0.00036868908443588033,-0.001954157460090089,-1.0,4550.43017578125,-0.0006897889174645178,-1.0,14241.01953125,-0.0016015668202155053,-1.0,35333.46875,-0.00528941457244636,-1.0,33447.671875,-0.003937749501985999,-1.0,15966.3701171875,-0.0019567488648754017,-1.0,17525.060546875,-0.003672444550456122,-1.0,7460.7001953125,-0.00637037037037036,-1.0,33535.0,0.018459032225695893,1.0,12.6899995803833,,,,0.0,0.0,,,,0.019638893559610893,Bullish
2023-11-29,19976.55,0.0014717255982640374,0.0018847098222666806,1.0,1.0,0.004366621148706217,1.0,0.004799264638990497,0.0009801185306033133,1.0,4554.89013671875,0.0028607666948001764,1.0,14281.759765625,0.0023635301515647633,1.0,35416.98046875,-0.0011744090933085705,-1.0,33408.390625,0.0016471999893818978,1.0,15992.669921875,-0.009752886240697034,-1.0,17354.140625,-0.0007371962223405859,-1.0,7455.2001953125,-0.007156701953183187,-1.0,33295.0,0.0,0.0,12.6899995803833,,,,0.0,0.0,12.18000030517578,0.07502209948750704,1.0,-0.009658829202615356,Neutral
2023-11-30,20108.5,0.0007011960116367976,-0.0030410025611060723,1.0,-1.0,0.0005921594128515406,0.0,0.010402389113554511,-0.0009462486392383118,-1.0,4550.580078125,-0.001629318209511399,-1.0,14258.490234375,0.0003795186961763619,1.0,35430.421875,-0.002609280883311027,-1.0,33321.21875,0.010866245241502925,1.0,16166.4501953125,-0.020784732570126918,-1.0,16993.439453125,-0.004252091759042509,-1.0,7423.5,-0.00045051809581020397,-1.0,33280.0,0.02285263762351275,1.0,12.979999542236328,,,,0.0,0.0,12.710000038146973,0.04351393429325068,0.0,0.005053424318934598,Neutral
2023-12-01,20194.1,0.0012652210299049184,0.0031964781792703273,1.0,1.0,0.0030273259868649136,1.0,0.0018187545137213768,0.0037840728581564065,1.0,4567.7998046875,-0.002263248582567323,-1.0,14226.2197265625,0.014689882943991872,1.0,35950.890625,0.004971963247892841,1.0,33486.890625,0.0030296998781897955,1.0,16215.4296875,0.002909440810165531,1.0,17042.880859375,0.004081606343032229,1.0,7453.7998046875,0.007962740384615419,1.0,33545.0,-0.004622455166284678,-1.0,12.920000076293945,,,,0.0,0.0,12.6899995803833,-0.001573600134039621,0.0,-0.012212089732297404,Bearish
2023-12-04,20601.95,-0.0015556779819385675,-0.0027303240712650985,-1.0,-1.0,0.01648170767256764,1.0,0.0066929416105065975,0.005873742123607695,1.0,4594.6298828125,0.005539809477836721,1.0,14305.0302734375,0.00819477264341062,1.0,36245.5,-0.001653748831748958,-1.0,33431.51171875,0.011229418353950082,1.0,16397.51953125,-0.012473247913838637,-1.0,16830.30078125,0.01014249102970366,1.0,7529.39990234375,-0.002086749142942268,-1.0,33475.0,-0.022445817348339614,-1.0,12.630000114440918,,,,0.0,0.0,12.380000114440918,-0.024428642726008643,0.0,-0.010329552328784101,Neutral
2023-12-05,20808.9,-0.001532997899937116,-9.370990297424311e-05,-1.0,-1.0,0.005902276530872243,1.0,0.020668169003769332,-0.005408509126972105,-1.0,4569.77978515625,-0.00835650374571173,-1.0,14185.490234375,-0.001132791484460105,-1.0,36204.44140625,-0.005989624076367828,-1.0,33231.26953125,0.00044154448855526773,1.0,16404.759765625,-0.010947516767214616,-1.0,16646.05078125,-0.002178115461584751,-1.0,7513.0,-0.012696041822255366,-1.0,33050.0,0.03562943825713938,1.0,13.079999923706055,,,,0.0,0.0,12.989999771118164,0.049272992814087146,0.0,0.011794897788136258,Bullish
2023-12-06,20950.75,-0.000988031454721226,-0.0024796248344331694,-1.0,-1.0,0.0045864269371315896,1.0,0.008135565760247543,-0.0005688697261614362,-1.0,4567.18017578125,0.0031313631845699685,1.0,14229.91015625,-0.002206436818169233,-1.0,36124.55859375,-0.013705441446397515,-1.0,32775.8203125,0.007823924958898054,1.0,16533.109375,-0.019115070227102016,-1.0,16327.8603515625,-0.003088006829828349,-1.0,7489.7998046875,-0.004387291981845731,-1.0,32905.0,-0.01758406296467019,-1.0,12.850000381469727,,,,0.0,0.0,13.460000038146973,0.036181699408017076,0.0,0.005293193619270212,Neutral
2023-12-07,20932.4,-0.0025510691559496976,-0.002971470065544358,-1.0,-1.0,-0.00025309460674900806,0.0,0.003960643244200535,-0.003906202808869552,-1.0,4549.33984375,-0.00584685317046485,-1.0,14146.7099609375,-0.0019413083226471617,-1.0,36054.4296875,0.020444282358493604,1.0,33445.8984375,0.007459581578253438,1.0,16656.439453125,0.008292538712798558,1.0,16463.259765625,0.003417994916263156,1.0,7515.39990234375,0.008053487311958651,1.0,33170.0,0.009338512217643702,1.0,12.970000267028809,,,,0.0,0.0,13.739999771118164,0.02080235751691273,0.0,0.0032032024739494422,Neutral
2023-12-08,20934.1,0.0019895768148619456,0.002768210718397291,1.0,1.0,0.001576449561827839,1.0,-0.0017455990623970186,0.007968189065892917,1.0,4585.58984375,0.013662559985409661,1.0,14339.990234375,0.0017459496460103807,1.0,36117.37890625,-0.017568367758098113,-1.0,32858.30859375,-0.0016479643700112456,-1.0,16628.990234375,-0.007129214922099836,-1.0,16345.8896484375,-0.00022616321863588862,-1.0,7513.7001953125,-0.022007838408200198,-1.0,32440.0,0.00693910182998847,1.0,13.0600004196167,,,,0.0,0.0,12.670000076293944,-0.07787479713597867,0.0,-0.0033395878758363685,Neutral
2023-12-11,20965.3,0.000651075825292338,0.002189331896037808,1.0,1.0,-0.00019554162487325725,0.0,0.003265370504707432,0.00409549786994079,1.0,4604.3701171875,0.004461613372241491,1.0,14403.9697265625,0.0036130026998559828,1.0,36247.87109375,-0.016752207959197962,-1.0,32307.859375,0.00783153197605424,1.0,16759.220703125,-0.0007047356551254103,-1.0,16334.3701171875,0.005430054916611304,1.0,7554.5,0.004778051787916127,1.0,32595.0,-0.05436447284339452,-1.0,12.350000381469727,,,,0.0,0.0,12.470000267028809,-0.015785304503615816,0.0,-0.01863213912258393,Bearish
2023-12-12,21018.55,0.00014273106375082962,-0.0006993822123790998,1.0,-1.0,0.001021588268096889,0.0,0.001320935183362959,0.003924494286698943,1.0,4622.43994140625,0.001980044970512962,1.0,14432.490234375,0.004332905326875247,1.0,36404.9296875,0.014979061306193309,1.0,32791.80078125,0.0021008724092066444,1.0,16794.4296875,-0.00813498664834833,-1.0,16201.490234375,-0.0012707786956449585,-1.0,7544.89990234375,0.01595336708084072,1.0,33115.0,0.022672042455262664,1.0,12.630000114440918,,,,0.0,0.0,12.760000228881836,0.023255810396395793,0.0,-0.018153091768409773,Bearish
2023-12-13,20929.75,-0.0019135441178226816,-0.003776920412331694,-1.0,-1.0,0.0011168641630660916,0.0,-0.004319607014175553,0.00459935752021523,1.0,4643.7001953125,0.006991874209597793,1.0,14533.400390625,0.004752425570798691,1.0,36577.94140625,0.0015826650645449636,1.0,32843.69921875,-0.00016013959241512055,-1.0,16791.740234375,0.010678632836991886,1.0,16374.5,-0.0002783466558115011,-1.0,7542.7998046875,-0.005586592178770999,-1.0,32930.0,-0.044338908514846676,-1.0,12.069999694824219,,,,0.0,0.0,12.710000038146973,-0.00391851017539091,0.0,-0.003402333579288178,Neutral
2023-12-14,21110.4,0.0012742534485371104,0.0027308814612701706,1.0,1.0,0.008795150327725907,1.0,0.0009542158562574343,0.013650676351045998,1.0,4707.08984375,0.013799906761109648,1.0,14733.9599609375,0.01400562347974188,1.0,37090.23828125,0.002516535765338279,1.0,32926.3515625,-0.0015298862873313057,-1.0,16766.05078125,-0.008901035146111291,-1.0,16228.75,0.0007424428330671251,1.0,7548.39990234375,-0.000607348921955686,-1.0,32910.0,0.009941995740939458,1.0,12.1899995803833,,,,0.0,0.0,12.06999969482422,-0.05035407878850484,0.0,-0.003511309393320783,Neutral
2023-12-15,21287.45,-0.0019682958738600187,0.0018438093806444642,-1.0,1.0,0.004945110166001881,1.0,0.012250087289956912,0.0026470624846992585,1.0,4719.5498046875,0.001873196984936376,1.0,14761.5595703125,0.004262935170463278,1.0,37248.3515625,-0.007292079173856991,-1.0,32686.25,-0.0008243033902447516,-1.0,16752.23046875,0.010687172648848442,1.0,16402.189453125,0.013327340755358463,1.0,7649.0,-0.007140686721361256,-1.0,32675.0,0.023789989486111995,1.0,12.479999542236328,,,,0.0,0.0,12.31999969482422,0.020712510879946633,0.0,-0.0031766400869113454,Neutral
2023-12-18,21434.8,6.298169332124316e-05,0.0011616623434788967,1.0,1.0,-0.0010183504986662672,0.0,0.012932779200891975,-7.62494933082003e-05,-1.0,4719.18994140625,0.0035470745020602656,1.0,14813.919921875,0.0015251304116017383,1.0,37305.16015625,0.008697870855482126,1.0,32970.55078125,-4.7218525704662007e-05,-1.0,16751.439453125,0.02377731345650913,1.0,16792.189453125,-0.009491449556314535,-1.0,7576.39990234375,0.0009181331293037776,1.0,32705.0,-0.016025626330215204,-1.0,12.279999732971191,,,,0.0,0.0,13.130000114440918,0.06574678893514818,1.0,-0.0030548778340678037,Neutral
2023-12-19,21477.65,-0.004839914981387662,-0.005859579609501141,-1.0,-1.0,0.0027545904293216224,1.0,-0.0017710126840955187,0.004528344366900416,1.0,4740.56005859375,0.00613542188136762,1.0,14904.8095703125,2.3036357340355806e-05,1.0,37306.01953125,-0.006416948079020823,-1.0,32758.98046875,-0.006022686716405046,-1.0,16650.55078125,-0.009704451276582815,-1.0,16629.23046875,0.00502878651435279,1.0,7614.5,0.002751872802323696,1.0,32795.0,0.022801359343169958,1.0,12.5600004196167,,,,0.0,0.0,13.899999618530272,0.05864428769063568,1.0,-0.011395252214561408,Neutral
2023-12-20,21543.5,0.001691925638823809,0.0005779005268410763,1.0,1.0,0.004213861505844826,1.0,0.0016083748565725031,0.005866407818910568,1.0,4768.3701171875,0.00660257722755575,1.0,15003.2197265625,0.006752324341088967,1.0,37557.921875,0.014054471465899221,1.0,33219.390625,0.005637013227556054,1.0,16744.41015625,-0.007470608395466982,-1.0,16505.0,0.0030862170858230176,1.0,7638.0,0.01829547187071201,1.0,33395.0,-0.0023885896212750835,-1.0,12.529999732971191,,,,0.0,0.0,13.869999885559082,-0.002158254229819967,0.0,-0.018450159522038836,Bearish
2023-12-21,21033.95,0.0015213500079633163,0.004243140256585187,1.0,1.0,-0.005494069237280987,-1.0,-0.01412146609423337,-0.014684266911006771,-1.0,4698.35009765625,-0.015015396760213684,-1.0,14777.9404296875,-0.012671677538069304,-1.0,37082.0,0.013743502594728785,1.0,33675.94140625,-0.0006783980381512844,-1.0,16733.05078125,0.006592580846713103,1.0,16613.810546875,0.010172845681133857,1.0,7715.7001953125,-0.008683934720766562,-1.0,33105.0,0.09098167339325469,1.0,13.670000076293945,,,,1.0,0.0,14.449999809265137,0.04181686578886912,0.0,0.019046896679552186,Bullish
2023-12-22,21295.85,-0.0011762855204182634,0.0025732713181208034,-1.0,1.0,0.0019195069995311092,1.0,0.004959794076523361,0.010301467821202559,1.0,4746.75,0.012581569697390549,1.0,14963.8701171875,0.008692938959603103,1.0,37404.3515625,-0.015900747949116556,-1.0,33140.46875,-0.002726989834162863,-1.0,16687.419921875,0.0004406161054590907,1.0,16621.130859375,-0.0027217231707316047,-1.0,7694.7001953125,0.006192418063736493,1.0,33310.0,-0.0014630912693524012,-1.0,13.649999618530273,,,,0.0,0.0,13.760000228881836,-0.0477508366429793,0.0,-0.01189341931395278,Bearish
2023-12-26,21365.2,0.00011701271226106004,0.002253664838147914,1.0,1.0,0.0007400493262536165,0.0,0.004438926556610712,,,,,,,,,,0.0025620410216271594,1.0,33254.03125,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,-0.0002503714831506343,Neutral
2023-12-27,21497.65,0.0027142501622269663,0.0028840361620921353,1.0,1.0,0.002625785766787027,1.0,0.004306875934107168,0.0042316894655107795,1.0,4774.75,0.005442589922190821,1.0,15074.5703125,0.004262545022322151,1.0,37545.328125,0.0015583167078427884,1.0,33305.8515625,,,,,,,,,,0.004801200300075026,1.0,33485.0,-0.003069835968746104,-1.0,12.989999771118164,,,,0.0,0.0,14.68000030517578,0.07075129572063155,1.0,-0.01856895120167384,Bearish
2023-12-28,21715.0,0.0011420676951415737,-0.0008104996546165575,1.0,-1.0,0.002782299495491751,1.0,0.0099527499207277,0.0014304577464787638,1.0,4781.580078125,0.00163250921849456,1.0,15099.1796875,0.0029615244240190908,1.0,37656.51953125,0.011270893886186073,1.0,33681.23828125,0.0021483442457437274,1.0,16742.0703125,0.017406520691967353,1.0,16624.83984375,0.003572588502760654,1.0,7725.0,0.0002986411826191304,1.0,33495.0,-0.04311004432713539,-1.0,12.430000305175781,,,,0.0,0.0,15.5600004196167,0.059945510636716826,1.0,-0.01839022323431922,Bearish
2023-12-29,21737.65,-0.00022311519414482166,-0.002500270268405379,-1.0,-1.0,-0.0018848333565605203,-1.0,0.005723881307796219,0.0003701746080437829,1.0,4783.35009765625,-0.00026756679144923634,-1.0,15095.1396484375,0.0014229151264373296,1.0,37710.1015625,-0.004204631264368874,-1.0,33539.62109375,-0.0024202222600717693,-1.0,16701.55078125,0.025184570622038382,1.0,17043.529296875,-0.00029770934466022414,-1.0,7722.7001953125,-0.0004478280340349805,-1.0,33480.0,0.0032180177691847334,1.0,12.470000267028809,,,,0.0,0.0,15.140000343322754,-0.02699229209302889,0.0,0.002995130322608542,Neutral
2024-01-01,21727.75,-0.0009987228314022726,-0.0008330360943953491,-1.0,-1.0,-0.00016797769860127333,0.0,-0.0021717930740454694,-0.0028264750133749628,-1.0,4769.830078125,-0.005550795886222426,-1.0,15011.349609375,-0.0005452782980687187,-1.0,37689.5390625,-0.0022495548932739418,-1.0,33464.171875,0.002999113340195425,1.0,16751.640625,0.0002265568391230932,1.0,17047.390625,0.0013596280749541556,1.0,7733.2001953125,-0.005077658303464738,-1.0,33310.0,-0.001603885913022296,-1.0,12.449999809265137,,,,0.0,0.0,14.5,-0.04227214853433048,0.0,0.011514497659833119,Bullish
2024-01-02,21751.35,-0.0006643265820281081,-0.004119284550154292,-1.0,-1.0,0.00043462665200477,0.0,0.00048317180721269004,-0.0028264750133749628,-1.0,4769.830078125,-0.005550795886222426,-1.0,15011.349609375,-0.0005452782980687187,-1.0,37689.5390625,-0.0022495548932739418,-1.0,33464.171875,0.002999113340195425,1.0,16751.640625,0.0002265568391230932,1.0,17047.390625,0.0013596280749541556,1.0,7733.2001953125,-0.005077658303464738,-1.0,33310.0,-0.001603885913022296,-1.0,12.449999809265137,,,,0.0,0.0,14.5,-0.04227214853433048,0.0,0.011492637969006484,Bullish
2024-01-03,21661.1,-0.0046188790042979945,-0.003448578327046969,-1.0,-1.0,-0.00021696780550431357,0.0,-0.003500136051024061,-0.005660579005492328,-1.0,4742.830078125,-0.016348242234944355,-1.0,14765.9404296875,0.0006765803093986555,1.0,37715.0390625,,,,0.0010577322183928928,1.0,16769.359375,-0.01518354623554008,-1.0,16788.55078125,-0.001512982338100044,-1.0,7721.5,-0.007655358751125774,-1.0,33055.0,0.06024096477831753,1.0,13.199999809265137,,,,1.0,0.0,14.579999923706056,0.005517236117658975,0.0,0.005336121048316321,Neutral
2024-01-04,21605.8,0.0002661322422682798,0.001189495413268693,1.0,1.0,0.004110654529053239,1.0,-0.00685186637566948,-0.008016314922730805,-1.0,4704.81005859375,-0.011765621673558213,-1.0,14592.2099609375,-0.007552627899389486,-1.0,37430.19140625,,,,-0.013773260196470738,-1.0,16538.390625,-0.008466521431900298,-1.0,16646.41015625,-0.005076759089878924,-1.0,7682.2998046875,0.0015126304643775512,1.0,33105.0,0.06363637611557316,1.0,14.039999961853027,,,,1.0,0.0,14.100000381469728,-0.032921779475175605,0.0,0.010151069789272372,Bullish
2024-01-05,21705.75,0.0010066457044791608,0.0010688412056713418,1.0,1.0,0.0021769824215500428,1.0,0.006564470186349425,-0.0034283812973570083,-1.0,4688.68017578125,-0.005613279720430908,-1.0,14510.2998046875,0.0002711297249284872,1.0,37440.33984375,-0.005255854325544984,-1.0,33288.2890625,0.004770623653110206,1.0,16617.2890625,-2.5812622419296716e-05,-1.0,16645.98046875,0.005310947763826457,1.0,7723.10009765625,0.0066455218244978465,1.0,33325.0,0.006410267295756666,1.0,14.130000114440918,,,,0.0,0.0,13.329999923706056,-0.05460996006607266,0.0,-0.0037220522428317872,Neutral
2024-01-08,21747.6,-0.0035521160955691664,-0.0025152200702604926,-1.0,-1.0,0.0016949728902574282,1.0,0.002410182228605562,0.0018256861788026324,1.0,4697.240234375,0.0009490160780862844,1.0,14524.0703125,0.0006882825144629567,1.0,37466.109375,0.0026776026948291953,1.0,33377.421875,-0.0013888020430529169,-1.0,16594.2109375,-0.0066472738468441595,-1.0,16535.330078125,-0.004337636386477328,-1.0,7689.60009765625,0.0039009752438110556,1.0,33455.0,-0.05520167916870922,-1.0,13.350000381469727,,,,0.0,0.0,12.630000114440918,-0.052513114273936345,0.0,-0.012013895416805753,Bearish
2024-01-09,21653.6,-0.002119739904680876,0.00017318136476151774,-1.0,1.0,0.0065355831357782985,1.0,-0.00911070868564301,0.014114629309846638,1.0,4763.5400390625,0.022011682116056308,1.0,14843.76953125,0.005789294574972237,1.0,37683.01171875,,,,0.00736761549467313,1.0,16716.470703125,-0.018800948111932225,-1.0,16224.4501953125,0.0005982232623062966,1.0,7694.2001953125,0.014048722164101024,1.0,33925.0,-0.020224752812624813,-1.0,13.079999923706055,,,,0.0,0.0,13.460000038146973,0.06571654126566862,1.0,-0.01839507340662352,Bearish
2024-01-10,21529.3,0.0013446791117221984,0.0005829265233890221,1.0,1.0,-0.0007217320917494123,0.0,0.0014804820050666745,-0.0014779006799081618,-1.0,4756.5,0.0009391435011270044,1.0,14857.7099609375,-0.004188931704242171,-1.0,37525.16015625,0.011557447844374513,1.0,33763.1796875,-0.001681654496588525,-1.0,16688.359375,-0.0021221467382881443,-1.0,16190.01953125,-0.0013256992349528485,-1.0,7684.0,-0.0001473839351510131,-1.0,33920.0,-0.02446480861549971,-1.0,12.760000228881836,,,,0.0,0.0,13.260000228881836,-0.01485882679779471,0.0,0.011888620161447398,Bullish
